"Team","Rank","id","ye","mo","Date"
"Somalia",197,70,2000,2,"2000-02"
"Guam",198,70,2000,2,"2000-02"
"American Samoa",199,70,2000,2,"2000-02"
"Mongolia",200,70,2000,2,"2000-02"
"Montserrat",201,70,2000,2,"2000-02"
"Anguilla",202,70,2000,2,"2000-02"
"Brazil",1,71,2000,3,"2000-03"
"Czech Republic",2,71,2000,3,"2000-03"
"France",3,71,2000,3,"2000-03"
"Spain",4,71,2000,3,"2000-03"
"Germany",5,71,2000,3,"2000-03"
"Norway",6,71,2000,3,"2000-03"
"Argentina",7,71,2000,3,"2000-03"
"Romania",8,71,2000,3,"2000-03"
"Croatia",9,71,2000,3,"2000-03"
"Mexico",10,71,2000,3,"2000-03"
"England",11,71,2000,3,"2000-03"
"Denmark",12,71,2000,3,"2000-03"
"Yugoslavia",13,71,2000,3,"2000-03"
"Italy",14,71,2000,3,"2000-03"
"Portugal",15,71,2000,3,"2000-03"
"Sweden",16,71,2000,3,"2000-03"
"Colombia",17,71,2000,3,"2000-03"
"Paraguay",18,71,2000,3,"2000-03"
"Netherlands",19,71,2000,3,"2000-03"
"USA",20,71,2000,3,"2000-03"
"Russia",21,71,2000,3,"2000-03"
"Scotland",22,71,2000,3,"2000-03"
"South Africa",23,71,2000,3,"2000-03"
"Chile",24,71,2000,3,"2000-03"
"Slovakia",25,71,2000,3,"2000-03"
"Morocco",26,71,2000,3,"2000-03"
"Tunisia",27,71,2000,3,"2000-03"
"Ukraine",28,71,2000,3,"2000-03"
"Israel",29,71,2000,3,"2000-03"
"Austria",30,71,2000,3,"2000-03"
"Turkey",31,71,2000,3,"2000-03"
"Poland",32,71,2000,3,"2000-03"
"Belgium",33,71,2000,3,"2000-03"
"Egypt",34,71,2000,3,"2000-03"
"Cameroon",35,71,2000,3,"2000-03"
"Republic of Ireland",36,71,2000,3,"2000-03"
"Greece",37,71,2000,3,"2000-03"
"Zambia",38,71,2000,3,"2000-03"
"Bulgaria",39,71,2000,3,"2000-03"
"Trinidad and Tobago",40,71,2000,3,"2000-03"
"Saudi Arabia",41,71,2000,3,"2000-03"
"Slovenia",42,71,2000,3,"2000-03"
"Peru",43,71,2000,3,"2000-03"
"Uruguay",44,71,2000,3,"2000-03"
"Korea Republic",45,71,2000,3,"2000-03"
"Iceland",46,71,2000,3,"2000-03"
"Côte d'Ivoire",47,71,2000,3,"2000-03"
"Jamaica",48,71,2000,3,"2000-03"
"Japan",49,71,2000,3,"2000-03"
"Hungary",50,71,2000,3,"2000-03"
"Nigeria",51,71,2000,3,"2000-03"
"Switzerland",52,71,2000,3,"2000-03"
"Iran",53,71,2000,3,"2000-03"
"Finland",54,71,2000,3,"2000-03"
"United Arab Emirates",55,71,2000,3,"2000-03"
"Lithuania",56,71,2000,3,"2000-03"
"Ghana",57,71,2000,3,"2000-03"
"Uzbekistan",58,71,2000,3,"2000-03"
"Angola",59,71,2000,3,"2000-03"
"Honduras",60,71,2000,3,"2000-03"
"Kuwait",61,71,2000,3,"2000-03"
"Canada",62,71,2000,3,"2000-03"
"Thailand",63,71,2000,3,"2000-03"
"Cyprus",64,71,2000,3,"2000-03"
"Georgia",65,71,2000,3,"2000-03"
"China PR",66,71,2000,3,"2000-03"
"Congo DR",67,71,2000,3,"2000-03"
"Costa Rica",68,71,2000,3,"2000-03"
"Bolivia",69,71,2000,3,"2000-03"
"Latvia",70,71,2000,3,"2000-03"
"Zimbabwe",71,71,2000,3,"2000-03"
"Ecuador",72,71,2000,3,"2000-03"
"Guatemala",73,71,2000,3,"2000-03"
"FYR Macedonia",74,71,2000,3,"2000-03"
"Algeria",75,71,2000,3,"2000-03"
"Estonia",76,71,2000,3,"2000-03"
"Mali",77,71,2000,3,"2000-03"
"Gabon",78,71,2000,3,"2000-03"
"Senegal",79,71,2000,3,"2000-03"
"Burkina Faso",80,71,2000,3,"2000-03"
"Cuba",81,71,2000,3,"2000-03"
"Albania",82,71,2000,3,"2000-03"
"Bosnia and Herzegovina",83,71,2000,3,"2000-03"
"Australia",84,71,2000,3,"2000-03"
"Iraq",85,71,2000,3,"2000-03"
"Togo",86,71,2000,3,"2000-03"
"Namibia",87,71,2000,3,"2000-03"
"Northern Ireland",88,71,2000,3,"2000-03"
"Armenia",89,71,2000,3,"2000-03"
"Moldova",90,71,2000,3,"2000-03"
"El Salvador",91,71,2000,3,"2000-03"
"Indonesia",92,71,2000,3,"2000-03"
"Guinea",93,71,2000,3,"2000-03"
"Oman",94,71,2000,3,"2000-03"
"Wales",95,71,2000,3,"2000-03"
"Singapore",96,71,2000,3,"2000-03"
"Vietnam",97,71,2000,3,"2000-03"
"Congo",98,71,2000,3,"2000-03"
"Belarus",99,71,2000,3,"2000-03"
"Haiti",100,71,2000,3,"2000-03"
"Azerbaijan",101,71,2000,3,"2000-03"
"New Zealand",102,71,2000,3,"2000-03"
"Mozambique",103,71,2000,3,"2000-03"
"Kenya",104,71,2000,3,"2000-03"
"Liberia",105,71,2000,3,"2000-03"
"Qatar",106,71,2000,3,"2000-03"
"India",107,71,2000,3,"2000-03"
"Uganda",108,71,2000,3,"2000-03"
"Lebanon",109,71,2000,3,"2000-03"
"Malaysia",110,71,2000,3,"2000-03"
"Syria",111,71,2000,3,"2000-03"
"Jordan",112,71,2000,3,"2000-03"
"Venezuela",113,71,2000,3,"2000-03"
"Malta",114,71,2000,3,"2000-03"
"Faroe Islands",115,71,2000,3,"2000-03"
"Barbados",116,71,2000,3,"2000-03"
"Malawi",117,71,2000,3,"2000-03"
"Turkmenistan",118,71,2000,3,"2000-03"
"Hong Kong",119,71,2000,3,"2000-03"
"Mauritius",120,71,2000,3,"2000-03"
"Panama",121,71,2000,3,"2000-03"
"Grenada",122,71,2000,3,"2000-03"
"Tajikistan",123,71,2000,3,"2000-03"
"St. Lucia",124,71,2000,3,"2000-03"
"Sierra Leone",125,71,2000,3,"2000-03"
"Libya",126,71,2000,3,"2000-03"
"Kazakhstan",127,71,2000,3,"2000-03"
"Luxembourg",128,71,2000,3,"2000-03"
"Liechtenstein",129,71,2000,3,"2000-03"
"Myanmar",130,71,2000,3,"2000-03"
"Swaziland",131,71,2000,3,"2000-03"
"Tanzania",132,71,2000,3,"2000-03"
"Bangladesh",133,71,2000,3,"2000-03"
"Sudan",134,71,2000,3,"2000-03"
"Burundi",135,71,2000,3,"2000-03"
"Madagascar",136,71,2000,3,"2000-03"
"Fiji",137,71,2000,3,"2000-03"
"St. Vincent and the Grenadines",138,71,2000,3,"2000-03"
"Bahrain",139,71,2000,3,"2000-03"
"St. Kitts and Nevis",140,71,2000,3,"2000-03"
"Tahiti",141,71,2000,3,"2000-03"
"Benin",142,71,2000,3,"2000-03"
"Andorra",143,71,2000,3,"2000-03"
"Ethiopia",144,71,2000,3,"2000-03"
"Dominican Republic",145,71,2000,3,"2000-03"
"Maldives",146,71,2000,3,"2000-03"
"Solomon Islands",147,71,2000,3,"2000-03"
"Rwanda",148,71,2000,3,"2000-03"
"Cayman Islands",149,71,2000,3,"2000-03"
"Lesotho",150,71,2000,3,"2000-03"
"Yemen",151,71,2000,3,"2000-03"
"Dominica",152,71,2000,3,"2000-03"
"Antigua and Barbuda",153,71,2000,3,"2000-03"
"San Marino",154,71,2000,3,"2000-03"
"Gambia",155,71,2000,3,"2000-03"
"Sri Lanka",156,71,2000,3,"2000-03"
"Bermuda",157,71,2000,3,"2000-03"
"Laos",158,71,2000,3,"2000-03"
"Nepal",159,71,2000,3,"2000-03"
"British Virgin Islands",160,71,2000,3,"2000-03"
"Kyrgyzstan",161,71,2000,3,"2000-03"
"Mauritania",162,71,2000,3,"2000-03"
"Suriname",163,71,2000,3,"2000-03"
"Botswana",164,71,2000,3,"2000-03"
"Niger",165,71,2000,3,"2000-03"
"Netherlands Antilles",166,71,2000,3,"2000-03"
"Chad",167,71,2000,3,"2000-03"
"Eritrea",168,71,2000,3,"2000-03"
"Cambodia",169,71,2000,3,"2000-03"
"Macau",170,71,2000,3,"2000-03"
"Philippines",171,71,2000,3,"2000-03"
"Guyana",172,71,2000,3,"2000-03"
"Korea DPR",173,71,2000,3,"2000-03"
"Guinea-Bissau",174,71,2000,3,"2000-03"
"Chinese Taipei",175,71,2000,3,"2000-03"
"Palestine",176,71,2000,3,"2000-03"
"Central African Republic",177,71,2000,3,"2000-03"
"Tonga",178,71,2000,3,"2000-03"
"Cape Verde Islands",179,71,2000,3,"2000-03"
"Samoa",180,71,2000,3,"2000-03"
"Pakistan",181,71,2000,3,"2000-03"
"Cook Islands",182,71,2000,3,"2000-03"
"Papua New Guinea",183,71,2000,3,"2000-03"
"Brunei Darussalam",184,71,2000,3,"2000-03"
"Bahamas",185,71,2000,3,"2000-03"
"Vanuatu",186,71,2000,3,"2000-03"
"Puerto Rico",187,71,2000,3,"2000-03"
"Belize",188,71,2000,3,"2000-03"
"Nicaragua",189,71,2000,3,"2000-03"
"São Tomé e Príncipe",190,71,2000,3,"2000-03"
"Equatorial Guinea",191,71,2000,3,"2000-03"
"Aruba",192,71,2000,3,"2000-03"
"Seychelles",193,71,2000,3,"2000-03"
"US Virgin Islands",194,71,2000,3,"2000-03"
"Anguilla",195,71,2000,3,"2000-03"
"Djibouti",196,71,2000,3,"2000-03"
"Turks and Caicos Islands",197,71,2000,3,"2000-03"
"Mongolia",198,71,2000,3,"2000-03"
"Somalia",199,71,2000,3,"2000-03"
"Guam",200,71,2000,3,"2000-03"
"Montserrat",201,71,2000,3,"2000-03"
"American Samoa",202,71,2000,3,"2000-03"
"Brazil",1,72,2000,4,"2000-04"
"Czech Republic",2,72,2000,4,"2000-04"
"France",3,72,2000,4,"2000-04"
"Spain",4,72,2000,4,"2000-04"
"Germany",5,72,2000,4,"2000-04"
"Argentina",6,72,2000,4,"2000-04"
"Norway",7,72,2000,4,"2000-04"
"Mexico",8,72,2000,4,"2000-04"
"Romania",9,72,2000,4,"2000-04"
"Croatia",10,72,2000,4,"2000-04"
"Yugoslavia",11,72,2000,4,"2000-04"
"Denmark",12,72,2000,4,"2000-04"
"England",13,72,2000,4,"2000-04"
"Italy",14,72,2000,4,"2000-04"
"Portugal",15,72,2000,4,"2000-04"
"Sweden",16,72,2000,4,"2000-04"
"Colombia",17,72,2000,4,"2000-04"
"USA",18,72,2000,4,"2000-04"
"Paraguay",19,72,2000,4,"2000-04"
"Netherlands",20,72,2000,4,"2000-04"
"Scotland",21,72,2000,4,"2000-04"
"Russia",22,72,2000,4,"2000-04"
"Chile",23,72,2000,4,"2000-04"
"South Africa",24,72,2000,4,"2000-04"
"Slovakia",25,72,2000,4,"2000-04"
"Morocco",26,72,2000,4,"2000-04"
"Tunisia",27,72,2000,4,"2000-04"
"Israel",28,72,2000,4,"2000-04"
"Ukraine",29,72,2000,4,"2000-04"
"Austria",30,72,2000,4,"2000-04"
"Turkey",31,72,2000,4,"2000-04"
"Greece",32,72,2000,4,"2000-04"
"Belgium",33,72,2000,4,"2000-04"
"Poland",34,72,2000,4,"2000-04"
"Cameroon",35,72,2000,4,"2000-04"
"Republic of Ireland",36,72,2000,4,"2000-04"
"Egypt",37,72,2000,4,"2000-04"
"Zambia",38,72,2000,4,"2000-04"
"Peru",39,72,2000,4,"2000-04"
"Bulgaria",40,72,2000,4,"2000-04"
"Trinidad and Tobago",41,72,2000,4,"2000-04"
"Uruguay",42,72,2000,4,"2000-04"
"Korea Republic",43,72,2000,4,"2000-04"
"Slovenia",44,72,2000,4,"2000-04"
"Saudi Arabia",45,72,2000,4,"2000-04"
"Iran",46,72,2000,4,"2000-04"
"Côte d'Ivoire",47,72,2000,4,"2000-04"
"Iceland",48,72,2000,4,"2000-04"
"Finland",49,72,2000,4,"2000-04"
"Japan",50,72,2000,4,"2000-04"
"Jamaica",51,72,2000,4,"2000-04"
"Nigeria",52,72,2000,4,"2000-04"
"Hungary",53,72,2000,4,"2000-04"
"Lithuania",54,72,2000,4,"2000-04"
"Switzerland",55,72,2000,4,"2000-04"
"United Arab Emirates",56,72,2000,4,"2000-04"
"Ghana",57,72,2000,4,"2000-04"
"Uzbekistan",58,72,2000,4,"2000-04"
"Cyprus",59,72,2000,4,"2000-04"
"Thailand",60,72,2000,4,"2000-04"
"Angola",61,72,2000,4,"2000-04"
"China PR",62,72,2000,4,"2000-04"
"Canada",63,72,2000,4,"2000-04"
"Georgia",64,72,2000,4,"2000-04"
"Kuwait",65,72,2000,4,"2000-04"
"Honduras",66,72,2000,4,"2000-04"
"Congo DR",67,72,2000,4,"2000-04"
"Costa Rica",68,72,2000,4,"2000-04"
"Bolivia",69,72,2000,4,"2000-04"
"Latvia",70,72,2000,4,"2000-04"
"Ecuador",71,72,2000,4,"2000-04"
"Zimbabwe",72,72,2000,4,"2000-04"
"FYR Macedonia",73,72,2000,4,"2000-04"
"Guatemala",74,72,2000,4,"2000-04"
"Cuba",75,72,2000,4,"2000-04"
"Bosnia and Herzegovina",76,72,2000,4,"2000-04"
"Estonia",77,72,2000,4,"2000-04"
"Senegal",78,72,2000,4,"2000-04"
"Gabon",79,72,2000,4,"2000-04"
"Burkina Faso",80,72,2000,4,"2000-04"
"Mali",81,72,2000,4,"2000-04"
"Albania",82,72,2000,4,"2000-04"
"Australia",83,72,2000,4,"2000-04"
"Namibia",84,72,2000,4,"2000-04"
"Algeria",85,72,2000,4,"2000-04"
"Iraq",86,72,2000,4,"2000-04"
"Northern Ireland",87,72,2000,4,"2000-04"
"Qatar",88,72,2000,4,"2000-04"
"Togo",89,72,2000,4,"2000-04"
"Haiti",90,72,2000,4,"2000-04"
"Armenia",91,72,2000,4,"2000-04"
"El Salvador",92,72,2000,4,"2000-04"
"Moldova",93,72,2000,4,"2000-04"
"Indonesia",94,72,2000,4,"2000-04"
"Oman",95,72,2000,4,"2000-04"
"Singapore",96,72,2000,4,"2000-04"
"Guinea",97,72,2000,4,"2000-04"
"Wales",98,72,2000,4,"2000-04"
"Vietnam",99,72,2000,4,"2000-04"
"Congo",100,72,2000,4,"2000-04"
"Belarus",101,72,2000,4,"2000-04"
"Azerbaijan",102,72,2000,4,"2000-04"
"New Zealand",103,72,2000,4,"2000-04"
"Jordan",104,72,2000,4,"2000-04"
"Mozambique",105,72,2000,4,"2000-04"
"Syria",106,72,2000,4,"2000-04"
"Kenya",107,72,2000,4,"2000-04"
"Liberia",108,72,2000,4,"2000-04"
"Malaysia",109,72,2000,4,"2000-04"
"Barbados",110,72,2000,4,"2000-04"
"India",111,72,2000,4,"2000-04"
"Uganda",112,72,2000,4,"2000-04"
"Lebanon",113,72,2000,4,"2000-04"
"Malawi",114,72,2000,4,"2000-04"
"Venezuela",115,72,2000,4,"2000-04"
"Faroe Islands",116,72,2000,4,"2000-04"
"Malta",117,72,2000,4,"2000-04"
"Panama",118,72,2000,4,"2000-04"
"Kazakhstan",119,72,2000,4,"2000-04"
"Turkmenistan",120,72,2000,4,"2000-04"
"Hong Kong",121,72,2000,4,"2000-04"
"Myanmar",122,72,2000,4,"2000-04"
"Mauritius",123,72,2000,4,"2000-04"
"Grenada",124,72,2000,4,"2000-04"
"Tajikistan",125,72,2000,4,"2000-04"
"Bahrain",126,72,2000,4,"2000-04"
"St. Lucia",127,72,2000,4,"2000-04"
"Tanzania",128,72,2000,4,"2000-04"
"Sierra Leone",129,72,2000,4,"2000-04"
"Libya",130,72,2000,4,"2000-04"
"St. Kitts and Nevis",131,72,2000,4,"2000-04"
"Luxembourg",132,72,2000,4,"2000-04"
"Liechtenstein",133,72,2000,4,"2000-04"
"Swaziland",134,72,2000,4,"2000-04"
"Bangladesh",135,72,2000,4,"2000-04"
"St. Vincent and the Grenadines",136,72,2000,4,"2000-04"
"Sudan",137,72,2000,4,"2000-04"
"Burundi",138,72,2000,4,"2000-04"
"Madagascar",139,72,2000,4,"2000-04"
"Fiji",140,72,2000,4,"2000-04"
"Korea DPR",141,72,2000,4,"2000-04"
"Tahiti",142,72,2000,4,"2000-04"
"Benin",143,72,2000,4,"2000-04"
"Dominican Republic",144,72,2000,4,"2000-04"
"Cayman Islands",145,72,2000,4,"2000-04"
"Andorra",146,72,2000,4,"2000-04"
"Bermuda",147,72,2000,4,"2000-04"
"Ethiopia",148,72,2000,4,"2000-04"
"Maldives",149,72,2000,4,"2000-04"
"Solomon Islands",150,72,2000,4,"2000-04"
"Rwanda",151,72,2000,4,"2000-04"
"Lesotho",152,72,2000,4,"2000-04"
"Dominica",153,72,2000,4,"2000-04"
"Suriname",154,72,2000,4,"2000-04"
"Yemen",155,72,2000,4,"2000-04"
"Antigua and Barbuda",156,72,2000,4,"2000-04"
"San Marino",157,72,2000,4,"2000-04"
"Gambia",158,72,2000,4,"2000-04"
"Sri Lanka",159,72,2000,4,"2000-04"
"Laos",160,72,2000,4,"2000-04"
"Botswana",161,72,2000,4,"2000-04"
"Nepal",162,72,2000,4,"2000-04"
"Netherlands Antilles",163,72,2000,4,"2000-04"
"Kyrgyzstan",164,72,2000,4,"2000-04"
"British Virgin Islands",165,72,2000,4,"2000-04"
"Mauritania",166,72,2000,4,"2000-04"
"Chinese Taipei",167,72,2000,4,"2000-04"
"Niger",168,72,2000,4,"2000-04"
"Chad",169,72,2000,4,"2000-04"
"Palestine",170,72,2000,4,"2000-04"
"Cambodia",171,72,2000,4,"2000-04"
"Eritrea",172,72,2000,4,"2000-04"
"Macau",173,72,2000,4,"2000-04"
"Philippines",174,72,2000,4,"2000-04"
"Guyana",175,72,2000,4,"2000-04"
"Bahamas",176,72,2000,4,"2000-04"
"Guinea-Bissau",177,72,2000,4,"2000-04"
"Aruba",178,72,2000,4,"2000-04"
"Central African Republic",179,72,2000,4,"2000-04"
"Pakistan",180,72,2000,4,"2000-04"
"Tonga",181,72,2000,4,"2000-04"
"Cape Verde Islands",182,72,2000,4,"2000-04"
"Samoa",183,72,2000,4,"2000-04"
"Cook Islands",184,72,2000,4,"2000-04"
"Papua New Guinea",185,72,2000,4,"2000-04"
"Brunei Darussalam",186,72,2000,4,"2000-04"
"Puerto Rico",187,72,2000,4,"2000-04"
"Vanuatu",188,72,2000,4,"2000-04"
"Belize",189,72,2000,4,"2000-04"
"Nicaragua",190,72,2000,4,"2000-04"
"São Tomé e Príncipe",191,72,2000,4,"2000-04"
"Equatorial Guinea",192,72,2000,4,"2000-04"
"Seychelles",193,72,2000,4,"2000-04"
"US Virgin Islands",194,72,2000,4,"2000-04"
"Anguilla",195,72,2000,4,"2000-04"
"Mongolia",196,72,2000,4,"2000-04"
"Turks and Caicos Islands",197,72,2000,4,"2000-04"
"Djibouti",198,72,2000,4,"2000-04"
"Somalia",199,72,2000,4,"2000-04"
"Guam",200,72,2000,4,"2000-04"
"Montserrat",201,72,2000,4,"2000-04"
"American Samoa",202,72,2000,4,"2000-04"
"Brazil",1,73,2000,5,"2000-05"
"Czech Republic",2,73,2000,5,"2000-05"
"France",3,73,2000,5,"2000-05"
"Spain",4,73,2000,5,"2000-05"
"Argentina",5,73,2000,5,"2000-05"
"Germany",6,73,2000,5,"2000-05"
"Croatia",7,73,2000,5,"2000-05"
"Mexico",8,73,2000,5,"2000-05"
"Norway",9,73,2000,5,"2000-05"
"Romania",10,73,2000,5,"2000-05"
"Yugoslavia",11,73,2000,5,"2000-05"
"England",12,73,2000,5,"2000-05"
"Denmark",13,73,2000,5,"2000-05"
"Italy",14,73,2000,5,"2000-05"
"Portugal",15,73,2000,5,"2000-05"
"Sweden",16,73,2000,5,"2000-05"
"Paraguay",17,73,2000,5,"2000-05"
"Colombia",18,73,2000,5,"2000-05"
"USA",19,73,2000,5,"2000-05"
"South Africa",20,73,2000,5,"2000-05"
"Netherlands",21,73,2000,5,"2000-05"
"Chile",22,73,2000,5,"2000-05"
"Russia",23,73,2000,5,"2000-05"
"Scotland",24,73,2000,5,"2000-05"
"Morocco",25,73,2000,5,"2000-05"
"Slovakia",26,73,2000,5,"2000-05"
"Tunisia",27,73,2000,5,"2000-05"
"Ukraine",28,73,2000,5,"2000-05"
"Israel",29,73,2000,5,"2000-05"
"Belgium",30,73,2000,5,"2000-05"
"Greece",31,73,2000,5,"2000-05"
"Egypt",32,73,2000,5,"2000-05"
"Austria",33,73,2000,5,"2000-05"
"Turkey",34,73,2000,5,"2000-05"
"Poland",35,73,2000,5,"2000-05"
"Peru",36,73,2000,5,"2000-05"
"Zambia",37,73,2000,5,"2000-05"
"Cameroon",38,73,2000,5,"2000-05"
"Republic of Ireland",39,73,2000,5,"2000-05"
"Korea Republic",40,73,2000,5,"2000-05"
"Trinidad and Tobago",41,73,2000,5,"2000-05"
"Iran",42,73,2000,5,"2000-05"
"Bulgaria",43,73,2000,5,"2000-05"
"Uruguay",44,73,2000,5,"2000-05"
"Slovenia",45,73,2000,5,"2000-05"
"Saudi Arabia",46,73,2000,5,"2000-05"
"Côte d'Ivoire",47,73,2000,5,"2000-05"
"Ghana",48,73,2000,5,"2000-05"
"Finland",49,73,2000,5,"2000-05"
"Lithuania",50,73,2000,5,"2000-05"
"Iceland",51,73,2000,5,"2000-05"
"Nigeria",52,73,2000,5,"2000-05"
"Angola",53,73,2000,5,"2000-05"
"Hungary",54,73,2000,5,"2000-05"
"Jamaica",55,73,2000,5,"2000-05"
"Japan",56,73,2000,5,"2000-05"
"Switzerland",57,73,2000,5,"2000-05"
"United Arab Emirates",58,73,2000,5,"2000-05"
"Uzbekistan",59,73,2000,5,"2000-05"
"Thailand",60,73,2000,5,"2000-05"
"Cyprus",61,73,2000,5,"2000-05"
"China PR",62,73,2000,5,"2000-05"
"Canada",63,73,2000,5,"2000-05"
"Georgia",64,73,2000,5,"2000-05"
"Honduras",65,73,2000,5,"2000-05"
"Congo DR",66,73,2000,5,"2000-05"
"Bolivia",67,73,2000,5,"2000-05"
"Kuwait",68,73,2000,5,"2000-05"
"Costa Rica",69,73,2000,5,"2000-05"
"Zimbabwe",70,73,2000,5,"2000-05"
"Ecuador",71,73,2000,5,"2000-05"
"Latvia",72,73,2000,5,"2000-05"
"FYR Macedonia",73,73,2000,5,"2000-05"
"Guatemala",74,73,2000,5,"2000-05"
"Cuba",75,73,2000,5,"2000-05"
"Bosnia and Herzegovina",76,73,2000,5,"2000-05"
"Senegal",77,73,2000,5,"2000-05"
"Algeria",78,73,2000,5,"2000-05"
"Burkina Faso",79,73,2000,5,"2000-05"
"Estonia",80,73,2000,5,"2000-05"
"Gabon",81,73,2000,5,"2000-05"
"Haiti",82,73,2000,5,"2000-05"
"Mali",83,73,2000,5,"2000-05"
"Namibia",84,73,2000,5,"2000-05"
"Albania",85,73,2000,5,"2000-05"
"El Salvador",86,73,2000,5,"2000-05"
"Iraq",87,73,2000,5,"2000-05"
"Armenia",88,73,2000,5,"2000-05"
"Australia",89,73,2000,5,"2000-05"
"Togo",90,73,2000,5,"2000-05"
"Qatar",91,73,2000,5,"2000-05"
"Northern Ireland",92,73,2000,5,"2000-05"
"Moldova",93,73,2000,5,"2000-05"
"Guinea",94,73,2000,5,"2000-05"
"Congo",95,73,2000,5,"2000-05"
"Indonesia",96,73,2000,5,"2000-05"
"Syria",97,73,2000,5,"2000-05"
"Singapore",98,73,2000,5,"2000-05"
"Oman",99,73,2000,5,"2000-05"
"Vietnam",100,73,2000,5,"2000-05"
"Wales",101,73,2000,5,"2000-05"
"Barbados",102,73,2000,5,"2000-05"
"Belarus",103,73,2000,5,"2000-05"
"Jordan",104,73,2000,5,"2000-05"
"Azerbaijan",105,73,2000,5,"2000-05"
"Mozambique",106,73,2000,5,"2000-05"
"Kenya",107,73,2000,5,"2000-05"
"New Zealand",108,73,2000,5,"2000-05"
"Malawi",109,73,2000,5,"2000-05"
"Liberia",110,73,2000,5,"2000-05"
"Malaysia",111,73,2000,5,"2000-05"
"Uganda",112,73,2000,5,"2000-05"
"India",113,73,2000,5,"2000-05"
"Lebanon",114,73,2000,5,"2000-05"
"Faroe Islands",115,73,2000,5,"2000-05"
"Kazakhstan",116,73,2000,5,"2000-05"
"Venezuela",117,73,2000,5,"2000-05"
"Malta",118,73,2000,5,"2000-05"
"Panama",119,73,2000,5,"2000-05"
"Turkmenistan",120,73,2000,5,"2000-05"
"Myanmar",121,73,2000,5,"2000-05"
"Bahrain",122,73,2000,5,"2000-05"
"Hong Kong",123,73,2000,5,"2000-05"
"Mauritius",124,73,2000,5,"2000-05"
"Libya",125,73,2000,5,"2000-05"
"St. Lucia",126,73,2000,5,"2000-05"
"Tajikistan",127,73,2000,5,"2000-05"
"Tanzania",128,73,2000,5,"2000-05"
"Sierra Leone",129,73,2000,5,"2000-05"
"St. Vincent and the Grenadines",130,73,2000,5,"2000-05"
"Fiji",131,73,2000,5,"2000-05"
"Grenada",132,73,2000,5,"2000-05"
"Luxembourg",133,73,2000,5,"2000-05"
"Sudan",134,73,2000,5,"2000-05"
"Liechtenstein",135,73,2000,5,"2000-05"
"Swaziland",136,73,2000,5,"2000-05"
"Bangladesh",137,73,2000,5,"2000-05"
"Madagascar",138,73,2000,5,"2000-05"
"St. Kitts and Nevis",139,73,2000,5,"2000-05"
"Korea DPR",140,73,2000,5,"2000-05"
"Burundi",141,73,2000,5,"2000-05"
"Solomon Islands",142,73,2000,5,"2000-05"
"Ethiopia",143,73,2000,5,"2000-05"
"Bermuda",144,73,2000,5,"2000-05"
"Benin",145,73,2000,5,"2000-05"
"Andorra",146,73,2000,5,"2000-05"
"Dominican Republic",147,73,2000,5,"2000-05"
"Tahiti",148,73,2000,5,"2000-05"
"Rwanda",149,73,2000,5,"2000-05"
"Gambia",150,73,2000,5,"2000-05"
"Laos",151,73,2000,5,"2000-05"
"Lesotho",152,73,2000,5,"2000-05"
"Antigua and Barbuda",153,73,2000,5,"2000-05"
"Maldives",154,73,2000,5,"2000-05"
"Cayman Islands",155,73,2000,5,"2000-05"
"Botswana",156,73,2000,5,"2000-05"
"Dominica",157,73,2000,5,"2000-05"
"Yemen",158,73,2000,5,"2000-05"
"San Marino",159,73,2000,5,"2000-05"
"Suriname",160,73,2000,5,"2000-05"
"Sri Lanka",161,73,2000,5,"2000-05"
"Mauritania",162,73,2000,5,"2000-05"
"Nepal",163,73,2000,5,"2000-05"
"Chad",164,73,2000,5,"2000-05"
"British Virgin Islands",165,73,2000,5,"2000-05"
"Kyrgyzstan",166,73,2000,5,"2000-05"
"Chinese Taipei",167,73,2000,5,"2000-05"
"Eritrea",168,73,2000,5,"2000-05"
"Netherlands Antilles",169,73,2000,5,"2000-05"
"Niger",170,73,2000,5,"2000-05"
"Palestine",171,73,2000,5,"2000-05"
"Cambodia",172,73,2000,5,"2000-05"
"Macau",173,73,2000,5,"2000-05"
"Guinea-Bissau",174,73,2000,5,"2000-05"
"Philippines",175,73,2000,5,"2000-05"
"Guyana",176,73,2000,5,"2000-05"
"Central African Republic",177,73,2000,5,"2000-05"
"Bahamas",178,73,2000,5,"2000-05"
"Cape Verde Islands",179,73,2000,5,"2000-05"
"Vanuatu",180,73,2000,5,"2000-05"
"Aruba",181,73,2000,5,"2000-05"
"Pakistan",182,73,2000,5,"2000-05"
"São Tomé e Príncipe",183,73,2000,5,"2000-05"
"Tonga",184,73,2000,5,"2000-05"
"Samoa",185,73,2000,5,"2000-05"
"Papua New Guinea",186,73,2000,5,"2000-05"
"Brunei Darussalam",187,73,2000,5,"2000-05"
"Cook Islands",188,73,2000,5,"2000-05"
"Belize",189,73,2000,5,"2000-05"
"Seychelles",190,73,2000,5,"2000-05"
"Nicaragua",191,73,2000,5,"2000-05"
"Equatorial Guinea",192,73,2000,5,"2000-05"
"Puerto Rico",193,73,2000,5,"2000-05"
"Djibouti",194,73,2000,5,"2000-05"
"Somalia",195,73,2000,5,"2000-05"
"US Virgin Islands",196,73,2000,5,"2000-05"
"Anguilla",197,73,2000,5,"2000-05"
"Mongolia",198,73,2000,5,"2000-05"
